food_id,calorie,protein,carb,sugar,fiber,saturated_fat,cholesterol,sodium,calcium,phosphorus,potassium,iron,folic_acid,vitamin_c,vitamin_d,vitamin_b12,low_calorie,high_calorie,low_protein,high_protein,low_carb,high_carb,low_sugar,high_sugar,low_fiber,high_fiber,low_saturated_fat,high_saturated_fat,low_cholesterol,high_cholesterol,low_sodium,high_sodium,low_calcium,high_calcium,low_phosphorus,high_phosphorus,low_potassium,high_potassium,low_iron,high_iron,low_folic_acid,high_folic_acid,low_vitamin_c,high_vitamin_c,low_vitamin_d,high_vitamin_d,low_vitamin_b12,high_vitamin_b12
0011830970,324.0034390012992,17.603046764100032,63.512676914640615,61.512491142438265,2.048230275683076,0.18229809643336986,8.670225490303228,366.33530179942454,529.2143653021881,529.2143653021881,847.3279119918445,22.215508743621974,0.0,63.58954945622014,9.650415265073686,4.236251900651632,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
0075649010,36.332031001276775,1.1855693189344587,6.709507707950886,1.2082390090031,0.890147551307837,0.11221773647841826,0.25761504538273555,292.9990074930247,13.392176713408963,22.790352672519916,131.35303872636754,0.4580004906060628,0.0,0.783498930462639,0.0,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0021407000,282.2126027847142,29.56692312311421,0.0,0.0,0.0,6.533129017341474,97.77590520162083,285.736202808504,12.086264347331484,212.59728525709502,249.9745650218827,3.3031186268028043,0.0,0.0,0.185923703285327,2.354227912350231,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0073102200,51.92797725282381,0.7122238160949469,7.873698428265168,3.4308583405594133,2.887702423519685,0.5433235363839528,0.7057430614572038,292.4937359937254,30.22695864840066,29.384861117353203,220.1530836353149,0.3698757977049152,0.0,3.281345415104311,0.0030335009259597383,0.2159434140312819,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0014620150,166.18045335616034,6.59270121814188,9.196876611182383,3.5275938873117805,0.4944243739427036,5.244852837139285,20.6015974464826,870.5666351780494,220.20497459125468,315.51181744466595,156.56001066145643,0.29033614105040684,0.0,2.2999532307356203,0.05098787143516812,0.26163325199217335,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0058132710,157.48254916847472,5.39913949413655,16.246447226523784,2.7423214783379675,1.267157581114265,2.56821391406643,11.344499386703143,418.47541775330825,15.094025349603443,55.571183460406786,180.9019929811005,1.0679417459728917,18.656961585771377,0.8760717635218715,0.14895677217865272,0.26526161274051085,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0025210280,292.7022269782592,12.218655109154986,3.950122306687084,1.7224229389210781,0.06026951888153501,8.530780275822433,72.38679822150084,1057.612947604117,63.66831238511469,146.31682352064902,244.70384903765193,1.3219711773951233,0.47357215853261664,5.649019043650892,0.7843799356409036,0.9238067124165247,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0051161280,376.87816907717337,7.414822249672112,63.01467363208353,25.1873710381694,1.9114530818250635,2.191538963634816,33.98788366880177,200.05362445654782,47.417271486582706,85.2688566084877,120.02918613449114,2.539194604766879,53.94089651102596,0.6515482254022152,0.07436009378284421,0.10139029638314562,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0053120200,359.93282048505534,2.947081915835515,68.11658600996596,56.3630048288093,1.0071886024106607,1.730117882354589,0.014064785319099838,338.52511584305364,88.95825899835317,162.34536138812902,117.85012155324888,0.9408075223919803,23.6025968036759,0.09411838846965702,0.0,0.10130616531849751,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0012210250,71.08951357741552,0.7944264376273503,9.121024124926112,9.121024124926112,0.0,0.8967483014615164,0.0,60.57516693787144,0.2208599216113642,75.2981578936116,177.04347221344574,0.5713588780492895,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0014410350,148.28764273218093,22.519595824884224,13.394403556356615,9.957534596502278,0.0,0.5044419474140711,9.96521659110543,1527.9100944782128,689.3895359401532,936.7969295650687,286.18654741881403,0.2823211877879797,0.0,0.0,0.0,1.1291426843500818,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1
0071202000,536.3281280235593,6.892805312666349,53.95454590549725,0.22169159235599145,4.880470610372701,10.071577712004084,0.0,8.178300077514077,23.730292467598403,165.95190356121324,1315.6604121634807,1.5647631935700586,0.0,29.78979810695983,0.0,0.0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
0074605010,47.226070184127934,0.8281959941932359,8.621741198458642,2.95719270187632,0.6782176427863038,0.2024906759534925,0.9744889724097466,321.63858638520463,10.557783365955038,13.187453862386539,130.1844229617046,0.31270784311283994,0.0,5.853694801896875,0.0,0.0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0024154220,212.10803121235398,28.01255692260392,0.0,0.0,0.0,2.269418244058477,125.30898002508943,429.8969115043261,12.609456769299483,199.93847568276644,270.27583597193967,1.2087383348961385,0.0,0.0,0.06886600654979147,0.42889636030491984,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0076201020,32.06142902779782,0.7971312942810082,7.205232860148316,3.1589076856830114,1.6983022844638613,0.035768621832019655,0.0,48.8167000309591,23.154406066942652,20.112365249441428,202.03052368851058,0.3905340567265607,0.0,5.523768383423627,0.0,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0067102020,37.01349649414475,0.0,10.301472700781344,8.482744017383203,1.7039520953988436,0.0,0.0,1.4450848847318953,5.142111319094438,5.99137431174695,76.92972475144475,0.22126203599949812,0.0,37.79628595796436,0.0,0.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
0052215350,497.4923258405407,8.556448433324627,52.832452221970634,3.3567710976380445,3.2063546385986457,7.175138981293016,0.0,717.8677006328716,135.78102791777923,179.29578324692372,149.3125327801436,3.6118731200349745,62.26866653734772,0.0,0.0,0.0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0053120260,382.0699919097544,2.7018144598178275,64.45219806254809,51.75416024778603,0.2453104437547291,3.0442293694834195,1.1309765051063374,294.4657351023235,82.29372587959104,49.683590162425524,51.469725969693975,1.2632093522464685,14.556166395494161,0.0010894407130953305,0.0009870932495674965,0.04973522284812791,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0058105100,230.5618911472221,10.000129774569013,23.854059284144704,0.9264569567028849,2.9757989736703956,5.217194974680246,26.091022382476257,284.7325166454795,255.83395083394421,223.04459295719136,123.05723627947125,1.16281876739142,14.72361318755216,0.0,0.9741897694688648,0.32512176262495834,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0058116120,332.7289438620807,10.017725661945747,31.07522594967532,1.8313723418893997,1.751356453794849,5.124705988704077,26.416126830332608,425.1696747656229,34.97229091874204,103.69754240442671,188.51979229427218,2.544150931463034,33.97480844584061,2.9186619474927022,0.1535483999320585,0.6017859927948763,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0031101010,144.35341079613144,12.564100451601844,0.7527152314034568,0.5493943986089398,0.0,3.116274394138371,396.00340590577565,140.7957264791428,54.69217685344069,194.7752233048252,136.08569723349342,1.7904215582632252,0.0,0.0,1.8750758357569504,1.0773288340841787,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0073102212,36.707098256005274,0.5888354287918078,7.688403443584846,4.057965916525882,3.318690597599874,0.1153944483162556,0.0,256.58192592632736,35.1096771393093,30.432714705133392,191.52982812431233,0.530048218046828,0.0,2.272389233711563,0.0,0.0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0027213000,168.24974783420626,9.126696640478496,17.821135117402687,0.03123562369623259,0.25112833248616817,1.908584180216671,24.521038706550744,380.54772944085636,12.138415377933166,80.56457568830402,102.41924693681833,1.4530845041350233,34.68371216479905,0.0,0.03718075360642858,0.6754892257622843,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0024133220,174.4428032467152,25.09602661804613,0.0,0.0,0.0,2.0918774291273996,108.71218281227405,370.8524245245689,11.639207241500047,167.22764315362502,217.68420300394013,1.262146326918516,0.0,0.0,0.16072720241258237,0.3044348541505305,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0071501300,88.85524408264662,1.7817011431322685,10.664541789977907,1.6165907950824114,0.7723925125117692,1.894548036120715,6.584570838843481,265.4196301301725,33.78360779132103,41.137106635228065,163.85849977301976,0.15317342454521543,0.0,9.550547939407851,0.3585944045349813,0.3104725843692734,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0012200100,136.13336838342218,1.0072314809120664,11.392725963590147,11.392725963590147,0.0,1.9375237357586688,0.0,77.69959495949595,7.233291574499065,64.32761187609444,192.46602991044446,0.030145081278314164,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0051155000,277.0345936299203,8.59932236341761,50.202952569202075,0.31477966570021,3.160250782178803,0.9619295782845941,0.0,573.8329983808638,90.83279451448955,84.38980315561344,113.90512265332765,2.711373884566311,80.00885686834984,0.0,0.0,0.0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
0014420000,289.196362069413,16.408166635984713,8.71653159117039,7.329478752103555,0.0,13.326375423082597,54.30458910449448,1409.8019621720603,562.6802075535039,748.7979916960369,240.05052429540183,0.34550334260070625,0.0,0.0,0.15300546448087432,0.4025673572774475,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0093301320,112.60053359532766,0.3996089811930059,9.712596887076684,7.126776497335881,0.19391063841904052,0.0117466707462844,0.0,4.862524155918004,11.40599749931408,12.328527957173868,110.6125563832728,0.1149414625355323,0.0,17.954597204536324,0.04184704184704185,0.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0093301142,88.13595217531095,0.03841091644615789,7.727319176739298,6.831909586231397,0.0,0.0,0.0,7.072268374317929,1.514796336927935,0.9193427812623738,1.2551470015291901,0.09404133092248543,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0031111010,330.4568389999004,16.37793672446905,3.7084781800533055,0.591550576122262,0.0,9.858560560968833,1207.291552096821,227.59255811913917,133.52961629875415,402.81430101845535,111.18708624808032,2.8193222062278323,0.0,0.0,5.3248170808638635,1.7055604881678674,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
0093301000,98.7587616250158,0.0512622236079374,7.2795686475342025,6.505305031647696,0.038114171769387944,0.004457170361249094,0.0,4.770071330540969,1.959429763341978,7.64832028405596,15.347975968339531,0.045924258306022044,0.0,2.808827990839801,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0028500000,70.8584524679327,1.5938644335204977,5.388540411704926,0.6519131951895601,0.2913951379586971,1.1905161479760762,2.444994958025064,489.86814571881945,16.614500708915358,25.655305506389475,89.25311240935925,0.35545750820302996,0.0,0.0,0.0,0.08259846688262602,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0027330170,265.98577708262223,8.218019711600048,11.924959486588246,2.3828752563161952,3.3033278777959634,5.322325778892177,25.53773771675459,67.16884037133488,105.40490120460774,89.70836166360745,194.17852059084635,1.8337613108339448,9.559015208318216,9.615469718184318,0.0,0.6049339915810936,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0053101250,182.08505569106012,3.651734730210694,38.98588921164053,25.08930201896521,0.6534065440644587,1.3205008676957721,3.1422425934334215,257.5092544204351,53.076878598374925,126.57410574422765,113.53288058422552,0.277047041727016,6.7107944739543965,14.218314327256156,0.012653422750854107,0.04286802442425346,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0021602100,409.09283091282606,33.204480621460455,11.016981027179373,8.993268648001536,1.8328886948899503,10.850968194657105,48.64140794857619,2034.503691080376,20.24383235053748,406.81214908581745,596.4962033086831,5.4225010069354935,0.0,0.0,0.21143604112393838,1.0113385125621697,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1
0058161300,101.83131971168248,2.177945094317219,20.18739478920632,1.4684935384480442,0.7540637852515865,0.21006426333249123,0.008393751355740732,495.3920094124477,10.942713456904487,36.37138661281889,134.47886086120062,1.1197916501203462,35.238043018754034,2.367136977171332,0.0,3.4948250228934014e-05,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0013120770,224.12431282343317,4.057149308108924,31.65861227868345,25.113490002470908,1.0386649168356485,5.738220010969971,24.054359341474495,64.94523843402291,112.21466338613479,106.2873232991186,218.22919718929316,0.6637373272654161,12.248383226352038,0.5263550767209303,0.09966512225771484,0.3391707981143207,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0091703200,501.1817231907611,4.862943120417343,64.94022363113932,48.22251707512407,1.0915620034392362,17.400937346044493,6.937457658918535,197.73539294858526,103.90196667613148,102.87490131344482,182.21820196484083,0.8136645716024019,18.2489429132987,0.6272353671636123,0.0,0.3076038266404542,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0057418000,361.3938875721698,9.526951665806042,81.55309696163278,13.951288258528056,10.310185767673266,0.508387417859085,0.0,710.1268124380674,53.062727173019375,312.83563994634534,340.91299183772026,29.274823821122244,661.4818435694432,20.92849946023205,3.628857115942113,10.170342783194803,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
0075208013,31.105159635312777,0.9120994274452073,7.203991769131326,5.503965260898102,1.788721906730423,0.022160764217956545,0.0,230.58143916233192,15.10217730893274,16.925582363865455,148.32086188229465,1.8197125486178045,0.0,3.8097521039708044,0.0,0.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0041302000,231.89020537363223,8.627065273760218,27.021596361537668,4.757176231516349,7.672870807887961,1.3155322042570392,0.0,211.26020659555536,44.98645888535367,144.0658158845931,275.6866712211735,2.3625100901188465,0.0,1.1918481519796809,0.0,0.0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0013130340,164.96178377058928,3.541877467462355,26.264525234080946,5.566035919553644,0.889806048998061,3.6100382304000496,15.882465128754323,75.0253589131245,121.03460631647893,106.0011545401644,195.93033660521408,0.4791566861132537,0.0,0.7236327122168967,0.09042520814779433,0.38093675614906297,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0074601000,36.026480771537436,1.0362104668850065,7.404374960009276,4.402494031686395,0.5619485171352266,0.18965625460136584,0.7050949474360553,230.80711349020427,16.8110583779187,22.0708608223282,189.45812473258977,0.4735782956163486,0.0,9.320690365783573,0.06732546643949153,0.03796374760267614,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0025220130,322.7156759425247,11.034288073342426,3.96288877948832,2.3424508987770047,0.0,11.447184246551162,54.36737053671836,1115.919235776817,17.70511399686007,163.2190444308218,173.19993138609414,1.4061458067137511,0.0,3.6381816071368056,0.8393974942624557,1.6104285099413786,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0092111000,0.5523541641966452,0.1014300177952757,0.10581677161750934,0.0,0.0,0.0020083958342511058,0.0,2.4535522816494733,2.533326810109928,1.4357694009765005,48.20234238994925,0.04577189229674865,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0091706100,419.651606501889,1.2315263205093714,71.57635896746066,60.35992506133749,2.468031497692515,13.969069866103766,0.0,111.45387673636262,14.539698635743834,47.56263092421285,156.12720142381158,0.7064052551340688,0.0,0.7750690406057638,0.0,0.0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0075216112,80.55806598898495,2.538280476855368,19.194328236788667,3.0520526703340773,2.3889576765830585,0.10200041024470399,0.0,181.96959383008837,3.155280561212486,78.37927078888008,231.8331885322539,0.47113937949486295,0.0,3.4890706347118883,0.0,0.0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0053233050,453.1241227777207,3.816303424720744,63.87153418437198,35.329744920718184,2.127686014715363,5.213409937631605,5.081211611449366,281.2998223443969,45.7071420146817,100.91151462756804,181.07561685055322,2.573235516057064,25.994781992164917,0.0,8.979885057471266e-05,0.03131303107045428,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0091718200,510.37544577974984,2.049941422114834,66.6707019207536,60.48209681880873,3.3644149677841075,25.593553883166106,0.0,0.8584977989225596,8.420091080912481,78.94934712747181,250.7607902964788,1.7637145406004708,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0058163360,106.51406635617822,2.775432943013437,19.322337264296326,0.3907042636968497,1.2127284012384405,0.3924603367843246,0.0,291.60302970061935,7.051101142920309,89.57684111363046,79.86477938391673,0.4038558191930061,0.0,0.029052191384605998,0.0718057299490907,0.0006392485606378503,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0081302050,326.9247095304911,1.0020744344361994,13.67670310893367,4.213845643418878,0.2923143924436684,4.996125181932791,13.969847254288231,669.1808133140719,23.552003144047497,19.64946602033263,54.12282385981716,0.3685857039960189,0.0,1.5441118898876935,0.0045061886195170795,0.09512286770056932,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0041201010,107.53399937228289,4.677763129079036,21.363716586072343,7.901273357360076,4.317507604025268,0.34162353892292874,6.775345960295062,395.3488523478402,42.32916142351768,89.46251580031061,248.91177454487686,1.619810290744809,0.0,0.3047266299393778,0.0,0.0007268358439649448,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0093301360,98.83990804474463,0.05400993882301053,7.470414747622708,6.925511577414172,0.022281391901829258,0.002696835779361246,0.0,9.672369572653151,1.7141583240868299,7.725279999183075,10.067971504596187,0.06952871974830055,0.0,1.5991272380325756,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0092510170,43.98532005085892,0.1310207313663838,11.351624943438058,6.876556262167941,0.038814065938564964,0.006930752963467883,0.0,2.016799499788564,4.545785934925458,4.403219013952064,46.35612486454093,0.13657150018044106,0.0,2.1489041800669497,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0024152220,191.03058035526956,24.95561553177312,0.0,0.0,0.0,2.6581543907149725,112.0679937366701,365.04480539417756,10.921152018086563,199.05535761229606,252.78909254821068,1.193584689846039,0.0,0.0,0.1816427386047547,0.3534421975416989,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0014203020,76.0181951554672,12.793148963572989,4.818823805558789,1.8297113263481581,0.0,0.2054498258537901,6.981329215073254,613.107602290928,65.56148198435105,156.51170842541,96.84722827292353,0.18077512717297473,0.0,0.0,0.0,0.5929370404804385,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
0041430000,400.76725077220544,30.99226375842327,49.00272830966867,0.0,5.070308577088317,1.5015783666640605,0.0,1539.4898674893604,879.8746240083719,788.8536037060352,400.0752163218659,6.998864691104769,0.0,40.007521632186595,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0
0041811900,178.89258087984362,17.91194163337989,13.40088822012926,1.4878707359084233,4.5778649862340215,0.7188431418182822,0.0,550.1929324573584,28.75183002656067,344.12543391595256,180.00782526670193,2.1009606530219425,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
0053231400,438.78472222222223,9.842361111111112,66.03854166666666,26.07569444444444,6.4305555555555545,8.848402777777777,0.0,266.7013888888889,54.166666666666664,297.0138888888889,342.7083333333333,5.053472222222222,71.07638888888889,0.5833333333333334,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0075219021,50.219623940962464,2.535144623390546,4.829537834410499,2.243779085834034,1.8490397449507423,0.7186564643923338,1.2857992158194609,188.1831688087087,5.654960566098148,90.04137699868386,356.6598899609252,1.3949593184995452,0.0,3.4126398879929845,0.21088422261895334,0.0628477285963203,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0072201221,56.2257087155843,2.5129319063338946,6.845318231802729,1.4826303925598554,2.9573544615797465,0.7942564630167934,1.8235558893091866,218.51661268237103,42.58309669453529,65.66206845418625,296.7731089989841,0.6839055693644572,0.0,67.91808435491151,0.00728152089025098,0.04667192404539127,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0042110200,593.8428449417117,17.30073118820368,25.350636256581723,4.709447708891927,9.023679465548236,6.730686858411173,0.0,532.1389938298572,70.12917452232533,434.6083927470753,637.2462867947722,3.7054050148303435,0.0,0.3686343505950827,0.0,0.0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
0026137140,255.93989834918736,20.19604815224644,9.814974655177217,0.7334071443825741,0.5579507655851285,2.5323916236970763,67.31050191372688,381.3345879419878,33.83458262360974,250.5086131570785,341.0450115989686,1.2189327846389935,9.284680424671233,0.33689404772096193,9.046926098518496,2.783839740698886,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0056112030,157.72704969943396,4.395087130739084,24.353550047322727,0.3876099704004662,1.1542869106125726,0.7673066753790159,28.133547950536855,149.06983120233153,11.674279032430631,73.61029195686326,36.87847032025283,1.4288225974402444,74.5694645915642,0.0,0.09204478536387131,0.08767167965412404,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0057124000,369.7592212346409,7.150114331311376,84.56662381438669,9.389941429720723,4.649570314716432,0.3532111559289256,0.0,858.6481520739133,323.4245627781913,157.54289867533151,197.88450608977593,31.300886104695433,713.350931742814,19.430164451275193,3.356114382176481,4.868545650315682,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
0058304010,111.93219022215689,5.5418157823732885,14.844292764546308,2.680270789495382,1.2566753803737039,1.0091135148248964,8.991432536271423,294.1680890761788,22.229684950780822,66.74510846584889,160.98778979648873,1.0527127030495531,23.38615350587257,9.236437461943385,0.0144351884624042,0.28541338284608087,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0054401010,445.4553560855895,8.500477957982342,71.85966663399206,0.6154792315241271,6.90748508791382,2.4297930928619307,0.0,571.1231207898343,9.20653420272777,275.1439799346698,277.70019939980864,1.6747045196878454,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
0091703020,382.6093702803195,4.6114186126096195,77.00567172414608,65.51196985321812,0.0,2.476069046589967,6.969607031862618,245.0734769696547,138.31703218074844,115.21483960107193,214.47473945399855,0.13205171723692227,0.0,0.3071014444002148,0.0,0.2992674176937641,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0057239000,394.7623685482037,5.2252199364377105,88.82198615346586,38.092496280140146,2.550103540867445,0.6199234354912353,0.0,737.617541930134,16.98786446705182,93.95374110958743,120.7104814666981,9.287686629165856,325.09806457833184,0.0,7.963988919667591,5.1586576593657085,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
0028340670,75.79969995185998,6.106277937604236,9.163576115864426,2.1413318431133366,1.1551642351482172,0.4151180247616123,15.299732337811614,203.1797542564073,16.237491974219374,65.71992963942495,250.05047290625743,0.6228669132483594,2.692223930082206,8.61392604367582,0.0009482899722368222,0.03832075216329822,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
